"1312","8","Adi dilimize Farsca'dan gecen ve kelime kokeninin anlami bagirmak olan hayvan hangisidir?","2013-04-12 14:04:03","Karga","Fil","Kurt","Horoz","D","50"
"1313","9","II. Dunya Savasi'nda gemizi batirilan ve mahsur kaldigi adadan kurtulmak icin hindistan cevizine kazinmis mesaj gonderen kisi kimdir?","2013-04-12 14:09:30","Mao Zedong","Charles de Gaulle","John F. Kennedy","Winston Churchill","C","50"
"1314","1","Hangi meyvenin cikmasi yazin habercisidir?","2013-04-15 13:40:21","Elma","Incir","Erik","Uzum","C","51"
"1315","2","Saticilar taze gorunsun diye neyin uzerine sungerle su dokerler?","2013-04-15 13:40:51","Mantar","Balik","Kestane","Zeytin","B","51"
"1316","3","Eskiden ogretmen yazi yazamasin diye tahtaya ne surerlerdi?","2013-04-15 13:41:20","Tutkal","Sabun","Mum","Dis macunui","B","51"
"1317","4","Hangi sporda oyun kurucu elini arkasina goturup arkadaslarina taktik verir?","2013-04-15 13:42:48","Basketbol","Hentbol","Voleybol","Futbol","C","51"
"1318","5","1'den 30'a kadar olan sayilari yazarken kac kez 2 yazilir?","2013-04-15 13:43:50","9","10","11","13","D","51"
"1319","6","TV'de dinlediginiz ses hangi muzik aletine aittir?","2013-04-15 13:44:28","Akordeon","Klarnet","Yan flut","Trompet","C","51"
"1320","7","Hangi filmin uclemesi yoktur?","2013-04-15 13:45:27","Kill Bill","Karayip Korsanlari","Yuzuklerin Efendisi","Baba","A","51"
"1321","8","Dilimize gecerken degisime ugrayan cilingir sofrasindaki cilingilirin anlami nedir?","2013-04-15 13:46:14","Solen veren","Kapi acan","Coban ikrami","Kucuk tabak","A","51"
"1322","1","Birisi hata yaptiginda hosgoru maksatli ne denir?","2013-04-15 13:50:39","Insanlik hali","Darisi basina","Aklin yolu bir","Ellerin dert gormesin","A","51"
"1323","2","Eskiden koylerde kadinlar nerede camasir yikarlardi?","2013-04-15 13:51:16","Koy cesmesinde"," Kuyu basinda","Agac altinda","Dere kenarinda","D","51"
"1324","3","Birinin ermis ya da ortadan kayip oldugunu nasil soylenir?","2013-04-15 13:51:38","Abayi yakmak","Kirklara karismak","Mesken tutmak","Kabina sigmamak","B","51"
"1325","4","Gitar pena'si hangi parmaklarla tutulur?","2013-04-15 13:52:11","Bas Isaret","Isaret Orta","Bas Yuzuk","Yuzuk Serce","A","51"
"1326","5","TV'de dinlediginiz Take Five sarkisi hangi muzik turune aittir?","2013-04-15 13:53:01","Jazz","Rock","Reggae","Blues","A","51"
"1327","6","Atletizimde 2008 Pekin Olimpiyatlari'nda 100 ve 200 m yarislarinda rekor kiran yildirim lakapli Jamaika'li atlet kimdir?","2013-04-15 13:54:20","Carl Lewis","Yohan Blake","Usain Bolt","Asafa Powell","C","51"
"1328","7","Bergama  Muzesi'ni geziyorsaniz Avrupa'nin hangi sehrindesinizdir?","2013-04-15 13:55:53","Berlin","Londra","Atina","Roma","A","51"
"1329","8","Gunumuzde atasozune donusmus hangi soz 1975'te bir trafik slogani yarismasinda birinci olmustur?","2013-04-15 13:57:42","Erken kalkan yol alir","Acele giden ecele gider","Kaza geliyorum demez","Ruzgar eken firtina bicer","B","51"
"1330","9","Protestan din adamlarina verilen ad olan Pastor aslen hangi meslegi yapanlara verilir?","2013-04-15 13:59:25","Kimyager","Sair","Sutcu","Coban","D","51"
"1331","10","Gunumuzde Gormedim, duymadim, soylemedim seklinde kisaltilan ifade ilk kim tarafindan soylenmistir?","2013-04-15 14:03:06","Jul Sezar","Konfucyus","Buda","Galileo Galilei","B","51"
"1332","1","Eve gelen misafirlerin ozellikle kiz cocuklarina cok sevildiklerini nasil soylerler?","2013-04-15 14:07:07","Bizim kizimiz ol","Buyumus de kuculmus","Annesinin kizi","Cicegi burnunda","A","51"
"1333","2","Hangisi uyku getirir?","2013-04-15 14:08:11","Limonata","Serbet","Yogurt","Peynir","C","51"
"1334","3","TV'de dinlediginiz jenerik muzigi hangi televizyon kanalina aittir?","2013-04-15 14:09:01","ATV","TRT","IZ TV","NTV","A","51"
"1335","4","Hangi makarnaya spagetti denir?","2013-04-15 14:09:32","Fiyonk","Cubuk","Burgu","Boncuk","B","51"
"1336","5","Gazete muhabiri olup telefon kulubesinde kilik degistiren kimdir?","2013-04-15 14:10:07","Superman","Batman","He-man","Spiderman","A","51"
"1337","6","Hangi tatlinin kivaminin tam oldugunu anlamak icin titremesi beklenir?","2013-04-15 14:10:43","Baklava","Keskul","Kunefe","Lokma","B","51"
"1338","7","Dolce Vita, Amacord ve La Strada filmlerinin yonetmeni kimdir?","2013-04-15 14:11:25","Andrey Tarkovski","Akira Kurosawa","Federico Fellini","Bernardo Bertolucci","C","51"
"1339","8","Bagdat'i almaya calismak Bagdat'in kendinden daha mi guzeldi ne diyen Osmanli padisahi kimdir?","2013-04-15 14:13:41","IV. Murad","Yavuz Sultan Selim","II. Mahmud","Yildirim Bayezid","A","51"
"1340","9","Latince'de yasli adam kelimseinden turetilip bir araya gelmis Roma asilleri icin kullanilan kelime hangisidir?","2013-04-15 14:15:10","Hipodrom","Konsey","Monarsi","Senato","D","51"
"1341","10","Beyindeki frontal lobun zedelenmesi hangisine neden olur?","2013-04-15 14:18:23","Pot kirmak","Uyurgezerlik","Sagi-solu karistirma","Cift gorme","A","51"
"1342","2","Bir kusagin aklinda banyo utu ve Bizimkiler gunu olarak kalan gun hangisidir?","2013-04-17 13:26:38","Pazar","Carsamba","Cuma","Cumartesi","A","52"
"1343","3","Halk arasinda bet kadife ve tok ne turleri icin kullanilir?","2013-04-17 13:27:45","Kumas","Ses","Isik","Renk","B","52"
"1344","4","Az kisi ile oynanip ikiden fazla kalesi olan futbol oyununun adi nedir?","2013-04-17 13:28:31","Japon kale","Alman kale","Tek kale","Minyatur kale","A","52"
"1345","1","Fakirin ekmegi olan duygu nedir?","2013-04-17 13:32:03","Nese","Ask","Umut","Gurur","C","52"
"1346","2","Turk evlerinde klasik olarak TV'nin uzerinde ne durur?","2013-04-17 13:32:31","Kristal vazo","Dantel otru","Yapma cicek","Aile fotografi","B","52"
"1347","3","Cicek sulamak icin en uygun ne zamandir?","2013-04-17 13:32:55","Sabah","Oglen","Aksam","Gece","A","52"
"1348","4","Hava atisiyla baslayan spor hangisidir?","2013-04-17 13:33:47","Basketbol","Tenis","Voleybol","Futbol","A","52"
"1349","5","Karsilikli konulan iki aynanin arasinda durursaniz bir aynada kac goruntu olur?","2013-04-17 13:34:14","1","2","4","sonsuz sayida","D","52"
"1350","6","TV'de dinlediginiz We are the World sarkisini 1985'te unluler hangisine destek icin soylemistir?","2013-04-17 13:35:04","UNICEF icin","Greenpeace icin","Afrika icin","Kutuplar icin","C","52"
"1351","1","Kime cekti boyle sozuyle kime sitem edilir?","2013-04-17 13:39:46","Sevgili","Gelin","Kardes","Cocuk","D","52"
"1352","2","Balik yedikten sonra hangi tatlinin yenmesi adettendir?","2013-04-17 13:40:12","Sutlac","Kazandibi","Ekmek kadayifi","Helva","D","52"
"1353","3","Galatasaray'in ablemindeki G harfi ne renktir?","2013-04-17 13:40:40","Sari","Kirmizi","Lacivert","Siyah","B","52"
"1354","4","Osmanli, Ergeli hangi meyvenin turleridir?","2013-04-17 13:42:04","Portakal","Cilek","Elma","Kiraz","B","52"
"1355","1","Oldu da bitti masallah sozu neden sonra soylenir?","2013-04-17 13:44:36","Bosanma","Sunnet","Askerlik","Ameliyat","B","52"
"1356","2","Alisveriste esnaf ne diye musteriye indirim yapar?","2013-04-17 13:45:06","Gule gule kullanin","Caniniz sagolsun","Olsa dukkan sizin","Ayaginiz alissin","D","52"
"1357","3","TV'de dinlediginiz muzik hangisine aittir?","2013-04-17 13:45:48","Fener alayi","Koro","Bando","Mehter","C","52"
"1358","4","Hangi yiyecek bir hayvanla ozdes degildir?","2013-04-17 13:46:23","Havuc","Muz","Ciger","Zeytin","D","52"
"1359","5","Gectigimiz gunlerde hangi banknotun rengi degisti?","2013-04-17 13:47:02","5 TL","10 TL","50 TL","100 TL","A","52"
"1360","6","Hesap makinesi ekraninda sayiliari hangi tus sifirlar?","2013-04-17 13:48:13","MR","AC","Ok","Sifir","B","52"
"1361","7","Aydinlanma caginin filozoflarindan olan Candide ya da Iyimserlik kitabinin yazari kimdir?","2013-04-17 13:49:43","Descartes","Montaigne","Voltaire","Balzac","C","52"
"1362","8","16 yuzyil boyunca baskent kalan sehir nedir?","2013-04-17 13:52:24","Atina","Kudus","Kahire","Istanbul","D","52"
"1363","9","Eserlerin denetlenmesi anlamindaki sansur kelimesi eski Roma'da hangi isi yapanlardan gelmistir?","2013-04-17 13:57:01","Kamu gorevlisi","Din adami","Tercuman","Tarihci","A","52"
"1364","1","Bir olayin isleyisine hayret edildiginde hangisine can veren Allah'im diye soze baslanir?","2013-04-17 14:04:37","Cicege","Yumurtaya","Topraga","Karincaya","B","52"
"1365","1","Cicim aylari hangisi icin kullanilir?","2013-04-17 14:07:15","Evlilik","Yaz tatili","Mezuniyet","Hamilelik","A","52"
"1366","2","90'larda TV programlarina istek sarki ve mesajlar ne ile gonderilirdi?","2013-04-17 14:07:55","Telgraf","Telsiz","Cagri cihazi","Faks","D","52"
"1367","3","Degerini ve verilen emegi vurgulamak icin bunu dokuyan kiz kor oldu diye satilan esya nedir?","2013-04-17 14:08:27","Havlu","Kumas","Perde","Hali","D","52"
"1368","4","Mektup yazan kisinin adi ve soyadi kural olarak zarfin neresine yazilir?","2013-04-17 14:08:56","Sag ust","Sol ust","Sag alt","Sol alt","B","52"
"1369","5","Tepeden sallanan uzerindeki mink aynalar sayesinde rengarenk olan toplar nerededir?","2013-04-17 14:10:03","Disko","Muze","Tiyatro","Sirk","A","52"
"1370","6","Yer cekimi yasasina gore ayni anda ayni mesafeden birakilan elma ile karpuzdan hangisi once yere duser?","2013-04-17 14:10:46","Elma","Karpuz","Ayni anda","Yukseklige gore degisir","C","52"
"1371","7","TV'de dinlediginiz konusmayi yapan Bir Bilim adaminin romani ve Korkuyu beklerken romanlarinin yazari kimdir?","2013-04-17 14:13:46","Vedat Turkali","Sabahattin Ali","Oguz Atay","Yusuf Atilgan","C","52"
"1372","8","Sirpcadan dilimize gecen hangi unvan hukumdar Sarlman'in adindan uretilmistir?","2013-04-19 13:30:24","Car","Sovalye","Kont","Kral","D","53"
"1373","1","Halk arasinda kulagin cinlamasi neye yorulur?","2013-04-19 13:34:58","Para gelecegine","Kismetin acilacagina","Birinin sizi andigina","Misafir gelecegine","C","53"
"1374","2","Hangisi ozellikle koy dugunlerinde vazgecilmezdir?","2013-04-19 13:35:22","Havai fisek","Top atisi","Davul zurna","Bando","C","53"
"1375","3","Eskiden ogrenciler ateslerini cikarip okuldan eve gitmek icin neyi yutmaya razi olurlardi?","2013-04-19 13:36:03","Leblebi tozu","Kalem ucu","Tebesir tozu","Murekkep","C","53"
"1376","4","Tavlada oyun bittiginde karsidakini mars etmek icin kac tasinizi toplatmis olmalisiniz?","2013-04-19 13:37:20","0","1","2","3","A","53"
"1377","1","Cocuklarin susarak oynadigi oyun hangi komutla baslar?","2013-04-19 13:39:43","Sobe","Istop","Tip","Boz","C","53"
"1378","2","Dugunlerde gelinin arkasina attigi ve yakalayanin yakinda evlenecegine inanilan nedir?","2013-04-19 13:40:44","Duvak","Alyans","Buket","Evlilik cuzdani","C","53"
"1379","4","Bir sokakta bina numaralarinin artarak devam ettigi yonde ilerliyorsaniz saginizda hangi sayilar bulunur?","2013-04-19 13:41:36","Tek","Cift","Tek basamakli","Iki basamakli","B","53"
"1380","5","TV'de dinlediginiz sive hangi yoreye aittir?","2013-04-19 13:42:23","Ege","Trakya","Karadeniz","Dogu Anadolu","A","53"
"1381","6","Ismi dogru yazilan ulke hangisidir?","2013-04-19 13:43:26","Ukranya","Moldovya","Zamibya","Cad","D","53"
"1382","7","Adam Fewer'in ana karakterin yetenegi ve tahminleri ile gelecegi gordugu bilim kurgu ramani hangisidir?","2013-04-19 13:45:09","Sofie'nin Dunyasi","Olasiliksiz","Da Vinci Sifresi","Secret","B","53"
"1383","1","Ozel isler icin kullanilmasi yasak araclar neye mahsustur?","2013-04-19 13:50:28","Mecburi Hizmete","Resmi Hizmete","Sosyal Hizmete","Umumi Hizmete","B","53"
"1384","2","Eskiden kimlik kaybedilince ilk once ne yapilirdi?","2013-04-19 13:51:03","Saglik raporu alinirdi","Gazeteye ilan verilirdi","Arama emri cikarilirdi","Imza toplanirdi","B","53"
"1385","3","Eskiden sarkici olup album yapmak isteyenler ilk nereye giderdi?","2013-04-19 13:51:34","Tahtakale","Kumkapi","Unkapani","Kapalicarsi","C","53"
"1386","4","Kibrit coplerinden uc adet yanyana kare elde etmek icin en az kac cop kullanilir?","2013-04-19 13:52:08","8","10","12","14","B","53"
"1387","5","TV'de dinlediginiz ses kimlere ait dansin muzigidir?","2013-04-19 13:53:04","Yunanlilara","Hintlilere","Eskimolara","Kizilderililere","D","53"
"1388","6","Bulundugunuz yerde geleneksel olarak caya sut koyuluyorsa hangi ulkedesinizdir?","2013-04-19 13:53:51","Ingiltere","Almanya","Rusya","Italya","A","53"
"1389","7","Orhan Veli ve Melih Cevdet Anday'la birlikte Garip Akimi'ini kuran Yasayip Olmek, Ask ve Avarelik uzerine eseriyle taninan sair kimdir?","2013-04-19 13:54:59","Fazil Husnu Daglarca","Behcet Necatigil","Oktay Rifat","Tevfik Fikret","C","53"
"1390","8","Luleburgaz, Burgazada gibi yerlesim yerlerinde gecen burgaz kelimesinin anlami nedir?","2013-04-19 13:56:22","Liman","Hisar","Magara","Burun","B","53"
"1391","9","Yunan mitolojisindeki hikayede Gunes'in arabasini calip kaza yapan oglu adini hangi araca vermistir?","2013-04-19 14:01:59","Ambulans","Fuze","Fayton","Kamyon","C","53"
"1392","10","Neil Armstrong ile birlikte Ay'a giden Charles Duke Ay'da hangisini birakmistir?","2013-04-19 14:12:26","Ailesinin fotografini","El radyosu","Dedesinin saati","Beyzbol topu","A","53"
"1393","1","Yazin Dogu'da genellikle nerede uyunur?","2013-04-22 13:40:21","Damda","Avluda","Cesme basinda","Kapi onunde","A","54"
"1394","2","Eski kusak hangisinin kesintisiini cereyan gitti diyerek ifade eder?","2013-04-22 13:40:56","Su","Elektrik","Dogalgaz","Telefon","B","54"
"1395","3","Ismini bulundugu bolgedeki bitkiden alan ilce hangisidir?","2013-04-22 13:41:54","Soke","Luleburgaz","Safranbolu","Lapseki","C","54"
"1396","4","Gomlek hediye edecegeniz arkadasinizin bedeni 40'sa hangi beden almalisiniz?","2013-04-22 13:42:33","S","M","L","XL","B","54"
"1397","1","Biz biliyoruz da mi oynuyoruz hangisi icin solenir?","2013-04-22 13:46:21","Seksek","Saklambac","Satranc","Oyun havasi","D","54"
"1398","2","Uzerinde Cevree verdigimiz rahatsizliktan oturu ozur dileriz yazan ne duvaridir?","2013-04-22 13:46:52","Disko","Insaat","Stadyum","Sinema","B","54"
"1399","3","Eskiden hangisine ip baglanarak dis cekilirdi?","2013-04-22 13:47:29","Agac dali","Araba lastigi","Masa ayagi","Kapi kolu","D","54"
"1400","4","Hangi meslek calisanlari icin yuruyus yarismasi yapilir?","2013-04-22 13:48:37","Postaci","Itfaiyeci","Polis","Zabita","A","54"
"1401","5","TV'de dinlediginiz ses hangisinin yapimini anlatmaktadir?","2013-04-22 13:49:26","Makreme","Ikebana","Origami","Zen bahcesi","C","54"
"1402","6","Humus hangi bakliyatla yapilir?","2013-04-22 13:50:00","Irmik","Bakla","Nohut","Bulgur","C","54"
"1403","7","Cinayetten tutuklanip defalarca deneyip kacmai basaran Henri Charriere'nin hayatini anlattigi filmi de olan kitap hangisidir?","2013-04-22 13:51:40","Kelebek","Marti","Mente Kristo Kontu","Martin Eden","A","54"
"1404","8","Bir donem komunizm cagrisimi yapiyor diye TRT'de yasaklanan sarki hangisidir?","2013-04-22 13:54:23","Kaybolan Yillar","Kan ve Gul","Hayat Bayram Olsa","Kanusamiyorum","C","54"
"1405","1","Manavda secilirken vurarak sesine bakilan meyve hangisidir?","2013-04-22 13:57:26","Portakal","Ayva","Nar","Karpuz","D","54"
"1406","2","Banyoda cok uzun kalanlarin ne yaptigi soylenir?","2013-04-22 13:57:53","Buharlastigi","Kirklandigi","Agardigi","Citilendigi","B","54"
"1407","3","Bilgisayar ve televizona baglanarak kullanilan eskiden adina oyun salonu da olan oyun konsolu hangisidir?","2013-04-22 13:59:30","Atari","Gameboy","Tilt","Tetris","A","54"
"1408","4","Eskiden kullanilan teksir makinesi hangi aletin islevini gorurdu?","2013-04-22 14:00:04","Printer","Faks","Hesap makinesi","Fotokopi makinesi","D","54"
"1409","5","Denizcilikteki Kiyilar mutedil aciklar kaba dalgali sozundeki mutedil ne demektir?","2013-04-22 14:00:43","Iliman","Sisli","Puslu","Siddetli","A","54"
"1410","6","Kredi kartinin arkasindaki guvenlik kodunun kisaltmasi nedir?","2013-04-22 14:01:36","PVC","CSC","CVC","SCC","C","54"
"1411","7","TV'de dinlediginiz turkuyu kim seslendirmektedir?","2013-04-22 14:02:47","Ali Ekber Cicek","Yavuz Bingol","Izzet Altinmese","Kubat","A","54"
"1412","8","Beyindeki talamusun zarar gormesiyle bir elin kontrolden cikip etraftakileri tokatlayabildigi rahatsizligin adi nedir?","2013-04-22 14:05:33","Ozgur el sendromu","Yabanci el sendromu","Bilincsiz el sendromu","Huzursuz el sendromu","B","54"
"1413","1","Cizgi romanlarda ben var gitmek diye konusan Vahsi bati karakteri kimdir?","2013-04-22 14:11:25","Japon","Eskimo","Hintli","Kizilderili","D","54"
"1414","2","Alisilmadik ad ve soyadlar kimin hatasidir?","2013-04-22 14:11:51","Ogretmenin","Ailenin","Nufus memurunun","Hemsirenin","C","54"
"1415","3","Kravatin baglanan kisminin hangi sekli almasi istenir?","2013-04-22 14:12:25","Yuvarlak","Kare","Dikdortgen","Ucgen","D","54"
"1416","4","60'lik 90'lik 120'lik neyin turleridir?","2013-04-22 14:13:00","Teyp kasedi","Nevresim olcusu","Orgu sisi","Tas plak","A","54"
"1417","5","TV'de dinlediginiz ses hangi muzik aletine aittir?","2013-04-22 14:14:12","Trompet","Viyolonsel","Klarnet","Saksafon","D","54"
"1418","6","Avrupa'nin en onemli liglerinden La Liga hangi ulkenindir?","2013-04-22 14:14:42","Ingiltere","Ispanya","Fransa","Italya","B","54"
"1419","7","Ingiliz Guvenlik Servisi'nin kitaplardaki bilgilerin teskilattan sizdirildigindan  suphelendigi Sark Ekspresi'nde Cinayet Kitabinin yazari kimdir?","2013-04-22 14:16:20","Agatha Christie","Arthur ConanDoyle","Ian Fleming","Jean Christophe Grange","A","54"
"1420","8","1863'te yaptigi konusmada Halkin halk tarafindan halk icin yonetimi sozleri ile tarihe gecen kisi kimdir?","2013-04-22 14:18:46","Napolean Bonaparte","Abraham Lincoln","Winston Churchill","Friedrich Engels","B","54"
"1421","9","Italyanca'dan dilimize gecen firtina kelimesinin anlami nedir?","2013-04-24 13:19:32","Nefes","Kader","Surat","Kuvvet","B","55"
"1422","10","Eskimolarin kendi dillerinde kendilerine verdikleri Inuit'in anlami nedir?","2013-04-24 13:37:23","Sogukkanli","Balik yiyen","Beyaz","Insan","D","55"
"1423","1","Konusma tikandiginda insanlar neden bahsetmeye baslarlar?","2013-04-24 13:45:22","Havadan sudan","Kurttan kustan","Konu komsudan","Cali cirpidan","A","55"
"1424","2","Kucuk fakat kullanisli ve sirin olan evler neye benzer?","2013-04-24 13:45:55","Boncuk","Kese","Kutu","Sepet","C","55"
"1425","3","Sabah 9'u gosterdiginde akrep 180 derece yol alinca saat kac olur?","2013-04-24 13:46:35","12:00","15:00","18:00","21:00","B","55"
"1426","4","Hangisi dogru yazilmistir?","2013-04-24 13:47:40","Tazyik","Tazzik","Tayzik","Tazik","A","55"
"1427","5","Dari neyin diger adidir?","2013-04-24 13:48:17","Pirinc","Mercimek","Misir","Nohut","C","55"
"1428","6","Basketbolda hakemin kollarini capraz sekilde gogsunde birlestirmesi ne anlama gelir?","2013-04-24 13:51:04","Oyuncu degisikligi","Mola","Faul","Mac bitti","A","55"
"1429","1","Turkiye'de arabasina zarar gelmesini istemeyenler genellikle neyi yanlis yazar?","2013-04-24 13:55:01","Masallah","Insallah","Alimallah","Estagfurullah","A","55"
"1430","2","Cayin rengini ifade eden sozde ne kani denir?","2013-04-24 13:55:47","Tavsan","Ari","Tavuk","KEci","A","55"
"1431","3","Antik Romalilar genelde yan yatip ne yerken resmedilmistir?","2013-04-24 13:56:20","Nar","Uzum","Cilek","Elma","B","55"
"1432","4","Ebru nereye yapilir?","2013-04-24 13:56:44","Duvara","Suya","Tahtaya","Tuvale","B","55"
"1433","5","TV'de dinlediginiz Boyle Buyurdu Zerdust bolumunu kim okumustur?","2013-04-24 13:57:33","Okan Bayulgen","Yilmaz Erdogan","Coskun Aral","Can Dundar","A","55"
"1434","6","Oyun kagidi askerler, siritan bir kedi ve deli sapka saticisi nerede yasar?","2013-04-24 13:58:44","Sherwood Ormanlari","Gotham Sehri","Kripton Gezegeni","Harikalar Diyari","D","55"
"1435","7","Buhranli bir cocuckluk donemi geciren Yureginin Goturdugu Yere Git'in yazari kimdir?","2013-04-24 14:00:25","Paulo Coelho","Amin Maalouf","Susanna Tamaro","Italo Calvino","C","55"
"1436","8","Hangisi kural olarak erkeklere verilen bir unvandir?","2013-04-24 14:04:35","Kontes","Duses","Mihrace","Markiz","C","55"
"1437","9","Mizantroplar hangisidnen nefret ederler?","2013-04-24 14:08:03","Teknoloji","Ayna","Insan","Palyaco","C","55"
"1438","1","Elma, domates gibi yiyeceklerin kabuklarini soymak isteyen cocuklara anneleri ne der?","2013-04-24 14:14:09","Arkandan aglar","Vitamini kabugunda","Ekmeksiz ye","Kalk yerine yat","B","55"
"1439","2","Eskiden merdanelisi olan ev esyasi nedir?","2013-04-24 14:14:34","Camasir makinesi","Buzdolabi","Firin","Bulasik makinesi","A","55"
"1440","3","Takim yildizi Buyuk ayi ilkokulda ogretilirken neye benzetilirdi?","2013-04-24 14:15:13","Caydanlik","Cezve","Utu","Tabak","B","55"
"1441","4","Bir gorilin sevdigi kadini kacirip Empire State'a tirmandigi film nedir?","2013-04-24 14:31:03","Godzilla","King Kong","Hulk","Batman","B","55"
"1442","5","TV'de dinlediginiz ses hangi meslegi yapan birine aittir?","2013-04-24 14:33:38","Simultane tercuman","Zabit katibi","Rehber","Muzayedeci","A","55"
"1443","6","Turkiye'de evlilik cuzdanin ustunde ne yazar?","2013-04-24 14:34:13","Nikah cuzdani","Nikah defteri","Aile kimligi","Aile cuzdani","D","55"
"1444","1","Acilmamakta israr eden kapak hangisine aittir?","2013-04-29 13:40:16","Kavanoz","Tuzluk","Gazoz sisesi","Zeytinyagi sisesi","A","56"
"1445","2","Ne diyecegini unutanlara nasil saka yapilir?","2013-04-29 13:40:45","Kendini de unutsaydin","Demek ki yalanmis","Benden laf cikmaz","Sorun sende degil bende","B","56"
"1446","3","Hangi sehrin ismi ile anilan meyva yoktur?","2013-04-29 13:41:22","Malatya","Amasya","Diyarbakir","Istanbul","D","56"
"1447","4","Genllikle agir oldugu icin nehirde tasiann kesilmis agacin silindir seklindeki govdesine ne denir?","2013-04-29 13:42:08","Sunta","Kozalak","Kovuk","Tomruk","D","56"
"1448","5","TV'de dinlediginiz turkunun adi nedir?","2013-04-29 13:42:37","Cay elinden oteye","Hey gidi karadeniz","Dere geliyor dere","Macka yollari tasli","A","56"
"1449","6","Uzun yillar ilkokul birinci sinifta okutulan Alfabe'nin kapauinda Ataturk hangi manevi kiziyla yer almistir?","2013-04-29 13:43:19","Sabiha Gokcen","Afet Inan","Ulku Adatepe","Makbule Atadan","C","56"
"1450","7","Genc bir kizin posta kutusunda Kimsin sen yazili bir kart bulmasiyla felsefe tarihini ogrendigi roman hangisidir?","2013-04-29 13:44:49","Sofie'nin Dunyasi","Zar Adam","Simyaci","Telihsiz Seruvenler Dizisi","A","56"
"1451","8","1923'te Sehzadebasi'ndaki Letafet Apartmani'nda kurulan kurum hangisidir?","2013-04-29 13:47:27","Gazeteciler Cemiyeti","TUBITAK","MIT","Turkiye Futbol Federasyonu","D","56"
"1452","1","Denize giren kisiden suyun derinligini anlamak icin ne yapmasi istenir?","2013-04-29 13:55:40","Kulac Atmasi","Amuda Kalkmasi","Boy Vermesi","Tas Cikarmasi","C","56"
"1453","2","Pilav ustu az kuru siparisinde kuru ile ne kastediyorsunuzdur?","2013-04-29 13:56:12","Doner","Kayisi","Nohut","Fasulye","D","56"
"1454","3","HAngi hayali karakterin cantasi sadece Turkiye'de bir canta turune adini vermistir?","2013-04-29 13:56:47","Red Kit","Sherlock Holmes","Tenten","James Bond","D","56"
"1455","4","TV'de dinlediginiz konusma hangi futbolcuya aittir?","2013-04-29 13:58:47","Ridvan Dilmen","Tanju Colak","Sergen Yalcin","Hakan Sukur","C","56"
"1456","5","Sevgilinize cesm-i siyahim derseniz nesini ovmus olursunuz?","2013-04-29 13:59:43","Saclarini","Gozlerini","Kaslarini","Dudaklarini","B","56"
"1457","6","Eskiden bir kol yardimiyla cevrilerek kullanilan alet hangisiydi?","2013-04-29 14:00:37","Fotograf makinesi","Hesap makinesi","Elektrik supurgesi","Semaver","B","56"
"1458","7","Goriot Baba ve Vadideki Zambak kitaplarinin yazari kimdir?","2013-04-29 14:01:27","Honore de Balzac","Simone de Beauvoir","Marcel Proust","Anton Cehov","A","56"
"1459","8","Dilimize Arapca'dan gecen kibritin o dildeki anlami nedir?","2013-04-29 14:04:57","Mesale","Kivilcim","Kukurt","Barut","C","56"
"1460","1","Alkol aldik mi gencler sorusunu kim sorar?","2013-04-29 14:09:53","Ogretmen","Polis","Hakim","Muhtar","B","56"
"1461","2","Hayatin gecici oldugunu vurgulamak isterken dunyanin kime bile kalmadigi soylenir?","2013-04-29 14:10:27","Sultan Suleymana","Sultan Selime","Fatihe","Abdilhamite","A","56"
"1462","3","TV'de dinlediginiz ses hangi hayvanin kavgasinindir?","2013-04-29 14:11:01","Kopek","Kus","Kedi","Kurbaga","C","56"
"1463","4","Uzun sure kostuktan sonra hissedilen agrinin hangi organin sismesiyle ilgili oldugu soylenir?","2013-04-29 14:12:35","Dalak","Mide","Bobrek","Karaoiger","A","56"
"1464","5","Eskiden hangisinde kagit etiket olurdu?","2013-04-29 14:13:01","Ekmek","Yumurta","Karpuz","Simit","A","56"
"1465","6","Uzakdogu adini nereye uzak olusundan alir?","2013-04-29 14:13:21","Amerika'ya","Kutuplar'a","Avrupa'ya","Afrika'ya","C","56"
"1466","7","Bosuna cekilmedi bunca acilar, Istanbul bekle bizi dizelerinin de yer aldigi 27 Mayisi anlatan Vedat Turkali romani hangisidir?","2013-04-29 14:16:44","Bir Dugun Gecesi","Bir Gun Tek Basina","Gulunun Soldugu Aksam","47'liler","B","56"
"1467","1","Kac gosteriyorum genellikle hangisi sorulunca verilen cevaptir?","2013-04-29 14:18:52","Yas","Boy","Kilo","Ayakkabi Numarasi","A","56"
"1468","2","Bir sabah 3 km kosu alistirmasi vardi, biz de tam techizat gittik diye anlatilan ne anisidir?","2013-04-29 14:19:45","Izci Kampi","Yaz Okulu","Sporn Antrenmani","Askerli","D","56"
"1469","3","Uyuyarak gecmeyen yorgunluk gibi rahatsizliklar hangi mevsimle iliskilendirilir?","2013-04-29 14:20:30","Ilkbahar","Yaz","Sonbahar","Kis","A","56"
"1470","4","Izci selami kac parmakla verilir?","2013-04-29 14:34:17","2","3","4","5","B","56"
"1471","5","TV'de dinlediginiz muzik hangi dildedir?","2013-04-29 14:35:23","Arapca","Rusca","Hintce","Cince","C","56"
"1472","6","Hangi agac kozalak vermez?","2013-04-29 14:35:56","Ladin","Selvi","Sedir","Ihlamur","D","56"
